person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
22.0,1,3,90384.0,1,0,5000.0,1,8.49,0.06,2.0,516,0,1
37.0,1,4,63871.0,17,0,10247.0,4,17.32,0.16,9.0,715,0,1
23.0,0,4,73736.0,0,3,4200.0,4,15.58,0.06,2.0,666,0,1
25.0,0,1,71671.0,4,0,5200.0,3,6.54,0.07,2.0,675,0,1
26.0,0,0,135098.0,3,0,25000.0,0,15.31,0.19,3.0,652,0,1
22.0,1,1,81756.0,1,0,3900.0,1,14.35,0.05,4.0,674,0,0
24.0,1,4,46878.0,1,3,15250.0,5,14.17,0.33,2.0,694,0,1
43.0,1,0,62482.0,23,3,1500.0,5,11.86,0.02,12.0,692,1,0
22.0,1,1,89395.0,0,3,8400.0,3,6.54,0.09,4.0,558,1,0
29.0,1,0,83535.0,8,0,18000.0,4,12.61,0.22,9.0,653,0,0
22.0,1,1,60870.0,0,3,7500.0,4,8.32,0.12,4.0,667,1,0
26.0,0,3,125983.0,1,0,19678.0,5,10.83,0.16,3.0,548,1,0
24.0,1,1,96802.0,1,3,2500.0,2,9.62,0.03,2.0,629,1,0
25.0,1,0,65703.0,6,3,7966.0,2,13.71,0.12,4.0,646,0,1
26.0,1,1,37000.0,5,0,2000.0,2,11.99,0.05,2.0,639,0,1
29.0,1,0,192550.0,6,3,15000.0,0,13.04,0.08,5.0,655,1,0
23.0,0,3,43154.0,1,0,22550.0,1,15.96,0.52,3.0,460,1,0
29.0,0,3,55000.0,8,3,13834.0,3,13.09,0.25,6.0,603,0,1
26.0,1,1,53599.0,1,3,15000.0,1,13.81,0.28,5.0,696,0,1
23.0,1,4,105992.0,0,3,20000.0,0,13.4,0.19,4.0,675,1,0
26.0,0,1,64696.0,4,0,8000.0,0,9.55,0.12,3.0,673,1,0
25.0,1,1,115058.0,2,3,8000.0,0,10.36,0.07,3.0,603,1,0
27.0,1,0,90527.0,1,0,10000.0,5,14.82,0.11,4.0,655,0,1
30.0,1,4,99764.0,6,3,12000.0,0,8.02,0.12,7.0,612,0,0
30.0,0,3,95628.0,5,3,4098.0,0,14.69,0.04,9.0,605,0,1
38.0,0,0,110573.0,14,0,9000.0,2,12.68,0.08,16.0,700,1,0
34.0,1,3,47262.0,13,3,8000.0,0,11.01,0.17,9.0,658,1,0
26.0,1,2,33578.0,1,3,11000.0,0,8.9,0.33,3.0,658,0,1
26.0,0,0,46164.0,2,0,5000.0,2,11.01,0.11,2.0,619,1,0
23.0,1,3,63366.0,0,3,3000.0,0,6.11,0.05,2.0,641,0,0
30.0,0,1,69839.0,8,3,1909.0,3,13.39,0.03,8.0,592,0,1
30.0,1,0,144441.0,6,0,9000.0,3,11.11,0.06,10.0,525,1,0
29.0,1,4,48800.0,8,3,7000.0,5,7.14,0.14,5.0,631,1,0
23.0,0,0,12409.0,0,3,1761.0,5,8.3,0.14,4.0,658,0,1
22.0,1,1,72823.0,0,3,5000.0,4,13.48,0.07,2.0,635,1,0
23.0,1,1,36642.0,3,3,8000.0,3,13.49,0.22,2.0,559,0,0
23.0,0,4,30849.0,0,3,5600.0,3,11.11,0.18,4.0,641,1,0
22.0,1,3,35679.0,1,3,7455.0,1,13.48,0.21,4.0,668,0,1
26.0,1,1,68398.0,4,0,12000.0,3,11.89,0.18,3.0,665,1,0
26.0,1,3,15883.0,4,3,2477.0,4,12.62,0.16,4.0,646,0,1
24.0,0,1,44624.0,1,0,5557.0,3,10.49,0.12,4.0,595,1,0
32.0,1,4,243395.0,12,0,25000.0,3,14.59,0.1,7.0,694,0,1
23.0,0,0,47658.0,1,3,10000.0,4,15.2,0.21,3.0,693,0,1
23.0,0,1,36897.0,0,0,10000.0,3,13.79,0.27,2.0,642,0,1
24.0,1,0,80687.0,3,3,25000.0,1,12.75,0.31,5.0,564,0,1
35.0,1,1,44249.0,12,0,16000.0,1,10.99,0.36,8.0,650,0,1
29.0,1,1,26206.0,4,3,8000.0,1,11.71,0.31,7.0,583,0,1
23.0,0,4,24136.0,1,2,6000.0,2,6.54,0.25,4.0,617,0,1
24.0,0,0,31173.0,0,3,8500.0,3,12.81,0.27,2.0,616,0,1
30.0,1,1,59874.0,4,3,1800.0,3,11.71,0.03,5.0,681,1,0
29.0,1,3,45479.0,4,3,12000.0,2,9.63,0.26,7.0,656,0,1
24.0,0,1,40032.0,5,3,4000.0,0,11.19,0.1,2.0,575,1,0
32.0,0,0,72890.0,14,0,15000.0,1,11.86,0.21,6.0,542,0,0
50.0,1,0,62984.0,28,2,10875.0,5,7.49,0.17,14.0,663,1,0
26.0,1,4,78615.0,6,3,12000.0,5,11.01,0.15,4.0,676,1,0
24.0,1,3,85178.0,0,2,8000.0,5,15.95,0.09,2.0,542,1,0
23.0,1,1,40777.0,1,3,10000.0,3,5.42,0.25,3.0,626,0,0
29.0,0,3,75797.0,6,3,9000.0,5,13.49,0.12,6.0,626,1,0
33.0,1,1,31089.0,13,3,5000.0,0,7.49,0.16,5.0,686,0,0
24.0,1,3,87453.0,2,3,7128.0,1,8.42,0.08,3.0,614,0,0
26.0,1,3,57199.0,2,3,15000.0,4,7.9,0.26,3.0,586,0,1
27.0,0,1,63576.0,4,2,9600.0,1,14.09,0.15,10.0,661,1,0
26.0,1,3,86001.0,5,3,8000.0,2,13.49,0.09,4.0,607,1,0
27.0,1,4,61159.0,5,2,10200.0,3,10.37,0.17,10.0,643,1,0
29.0,1,4,47768.0,8,0,10000.0,4,11.01,0.21,5.0,687,0,1
24.0,1,0,109194.0,0,0,8000.0,4,9.91,0.07,4.0,653,1,0
23.0,0,4,36719.0,0,3,8250.0,3,7.51,0.22,4.0,623,1,0
28.0,0,3,181353.0,2,0,12678.0,3,11.42,0.07,6.0,634,0,0
34.0,0,1,63152.0,15,3,1672.0,4,11.63,0.03,15.0,700,0,1
23.0,0,0,65560.0,0,0,5000.0,0,9.99,0.08,3.0,587,0,0
28.0,0,4,40144.0,6,3,8000.0,0,11.01,0.2,7.0,574,0,1
23.0,1,0,81580.0,0,0,10000.0,3,16.32,0.12,2.0,593,0,1
35.0,1,0,58951.0,9,3,11500.0,3,11.11,0.2,9.0,605,0,0
21.0,0,1,19931.0,0,3,8000.0,2,7.51,0.4,4.0,675,0,1
22.0,1,1,52086.0,0,3,11850.0,3,14.11,0.23,2.0,699,0,1
27.0,0,4,167024.0,5,0,17000.0,4,7.88,0.1,5.0,605,0,0
34.0,1,3,31194.0,10,3,10000.0,0,7.54,0.32,10.0,557,0,1
28.0,1,1,51275.0,8,3,6000.0,2,14.45,0.12,5.0,658,0,1
33.0,0,0,78984.0,11,0,2000.0,0,7.88,0.03,7.0,633,0,0
35.0,0,3,85134.0,7,0,8000.0,1,10.35,0.09,11.0,599,1,0
27.0,0,4,76521.0,6,0,8000.0,3,11.46,0.1,8.0,696,0,1
21.0,1,4,18773.0,0,2,3175.0,2,11.54,0.17,3.0,686,0,1
22.0,0,3,45162.0,0,3,16000.0,5,7.9,0.35,2.0,632,0,1
30.0,1,3,51439.0,10,3,12000.0,4,9.88,0.23,8.0,636,1,0
38.0,1,3,150912.0,19,3,12000.0,4,7.66,0.08,14.0,678,0,0
32.0,1,3,211222.0,9,0,24000.0,2,11.01,0.11,7.0,695,0,0
34.0,1,1,47312.0,14,0,8000.0,1,10.92,0.17,9.0,705,1,0
31.0,0,0,25722.0,9,3,6225.0,3,9.76,0.24,9.0,667,0,1
30.0,0,2,23759.0,11,3,4665.0,4,14.99,0.2,7.0,671,0,1
21.0,0,3,45521.0,0,0,16800.0,3,6.17,0.37,2.0,575,0,1
32.0,1,1,44089.0,7,3,12000.0,5,7.38,0.27,8.0,671,0,1
42.0,1,3,100105.0,19,3,2575.0,0,6.76,0.03,11.0,699,1,0
24.0,0,3,66038.0,2,3,4500.0,4,7.14,0.07,4.0,592,1,0
22.0,0,0,29924.0,0,2,4750.0,3,11.01,0.16,4.0,493,1,0
23.0,1,4,103741.0,0,0,12000.0,2,10.54,0.12,4.0,627,1,0
48.0,1,2,223150.0,25,0,10000.0,5,20.0,0.04,14.0,620,0,0
28.0,0,1,75698.0,4,3,12000.0,1,11.01,0.16,10.0,629,1,0
26.0,1,3,43241.0,2,3,12094.0,1,9.5,0.28,6.0,690,0,1
38.0,1,2,73316.0,12,0,12000.0,0,7.66,0.16,15.0,631,1,0
22.0,0,4,61452.0,2,3,5300.0,1,14.42,0.09,2.0,653,0,0
28.0,1,0,60980.0,4,3,2017.0,3,15.97,0.03,5.0,716,0,1
26.0,1,3,62764.0,1,0,5000.0,1,8.94,0.08,2.0,667,0,1
24.0,1,3,71793.0,0,0,6800.0,0,12.53,0.09,4.0,620,0,1
23.0,0,3,13540.0,1,3,4843.0,4,11.54,0.36,3.0,684,0,1
29.0,1,4,52568.0,2,3,6000.0,4,15.96,0.11,6.0,633,0,1
49.0,1,3,54883.0,27,3,10000.0,4,14.22,0.18,12.0,716,0,0
26.0,0,1,123934.0,7,0,25000.0,4,10.83,0.2,3.0,700,0,0
26.0,1,3,26244.0,3,3,3968.0,0,11.97,0.15,3.0,628,0,0
38.0,1,3,54735.0,16,3,6000.0,1,11.71,0.11,12.0,655,1,0
30.0,1,3,52405.0,5,3,10000.0,0,16.89,0.19,8.0,573,0,1
25.0,1,0,65811.0,5,2,8000.0,2,11.83,0.12,3.0,658,0,0
27.0,1,0,85277.0,7,3,8000.0,2,14.56,0.09,8.0,622,0,0
44.0,1,3,211336.0,22,0,15000.0,2,7.66,0.07,17.0,684,1,0
21.0,1,3,35775.0,0,3,7000.0,3,12.61,0.2,2.0,583,0,1
23.0,0,3,53734.0,1,0,15000.0,4,12.18,0.28,3.0,521,0,1
22.0,0,0,51628.0,0,3,20000.0,4,12.99,0.39,3.0,635,0,1
28.0,0,1,23614.0,8,3,9250.0,0,11.49,0.39,7.0,700,0,1
37.0,0,3,84812.0,10,0,25000.0,3,9.76,0.29,12.0,662,0,0
24.0,1,3,107319.0,0,2,24000.0,3,11.01,0.22,2.0,600,1,0
26.0,0,0,82431.0,4,3,3500.0,0,15.28,0.04,3.0,668,0,1
22.0,0,1,69403.0,0,0,11425.0,4,9.91,0.16,4.0,692,1,0
24.0,1,4,42725.0,4,0,4800.0,0,5.42,0.11,3.0,700,1,0
25.0,0,0,47850.0,4,3,15000.0,2,12.92,0.31,2.0,645,0,1
43.0,0,1,144620.0,22,0,5477.0,2,10.03,0.04,17.0,727,1,0
44.0,1,3,44321.0,22,0,1000.0,5,11.48,0.02,15.0,647,0,0
26.0,1,0,82087.0,5,0,25000.0,3,15.65,0.3,2.0,633,0,1
24.0,1,1,71540.0,0,3,20000.0,1,11.9,0.28,4.0,659,0,1
31.0,1,1,41752.0,5,3,6000.0,0,14.55,0.14,8.0,607,0,1
30.0,0,0,83607.0,7,3,10000.0,5,7.88,0.12,10.0,635,0,0
30.0,1,3,53899.0,7,3,4500.0,0,10.1,0.08,5.0,653,0,1
26.0,0,1,69341.0,0,3,4363.0,0,10.92,0.06,4.0,675,0,1
22.0,1,4,55990.0,0,3,11000.0,4,7.49,0.2,4.0,600,0,0
34.0,1,1,51385.0,10,3,18825.0,4,7.9,0.37,10.0,701,0,1
27.0,0,0,84778.0,4,3,12000.0,5,10.99,0.14,8.0,471,1,0
32.0,0,3,180869.0,10,3,4600.0,3,9.62,0.03,6.0,661,0,0
24.0,1,3,55452.0,0,3,19650.0,0,15.37,0.35,2.0,512,0,1
26.0,1,4,112868.0,4,0,6203.0,4,14.09,0.05,3.0,688,1,0
26.0,1,1,117355.0,4,0,4000.0,0,6.62,0.03,4.0,579,1,0
24.0,1,1,126861.0,2,0,13000.0,1,9.91,0.1,3.0,556,1,0
23.0,1,1,27980.0,0,3,2400.0,5,8.94,0.09,4.0,665,0,0
23.0,0,0,107028.0,0,3,9600.0,4,5.79,0.09,3.0,666,1,0
23.0,1,4,57414.0,0,2,15000.0,5,13.24,0.26,3.0,739,0,0
25.0,0,3,75181.0,4,3,21000.0,3,16.32,0.28,4.0,546,0,1
26.0,0,1,28016.0,5,3,3531.0,4,15.0,0.13,8.0,619,0,1
27.0,1,4,44324.0,2,3,7500.0,4,13.55,0.17,7.0,687,0,1
29.0,1,1,44110.0,4,3,12000.0,5,7.49,0.27,7.0,688,0,1
38.0,0,0,70418.0,17,3,9500.0,3,16.35,0.13,16.0,593,0,1
25.0,1,0,48990.0,0,3,13293.0,4,15.25,0.27,4.0,676,0,1
24.0,1,3,104157.0,2,0,20000.0,4,10.99,0.19,4.0,657,0,1
36.0,1,3,67104.0,14,3,7500.0,5,8.9,0.11,13.0,691,0,0
26.0,1,0,87173.0,4,0,16000.0,5,10.59,0.18,3.0,672,0,0
25.0,0,1,49185.0,4,0,3500.0,1,9.32,0.07,3.0,722,1,0
24.0,1,3,53594.0,0,0,10750.0,0,6.17,0.2,3.0,664,1,0
29.0,1,0,32265.0,8,3,4000.0,1,10.0,0.12,7.0,639,0,1
29.0,1,3,80099.0,6,0,2395.0,2,15.09,0.03,8.0,630,0,1
33.0,1,3,90702.0,10,0,6000.0,3,7.51,0.07,8.0,597,1,0
21.0,1,0,30619.0,0,3,8125.0,1,7.9,0.27,3.0,662,0,1
22.0,0,0,73259.0,0,3,5500.0,3,7.88,0.08,2.0,618,1,0
23.0,1,1,119425.0,2,0,1000.0,5,11.49,0.01,3.0,614,1,0
30.0,0,1,79204.0,11,0,20000.0,5,16.77,0.25,6.0,560,1,0
32.0,0,4,41845.0,10,3,9326.0,5,10.72,0.22,9.0,724,0,1
27.0,1,4,121155.0,2,0,13000.0,4,11.96,0.11,6.0,659,1,0
36.0,1,2,56934.0,12,0,2800.0,3,7.51,0.05,12.0,636,0,1
25.0,1,1,82731.0,0,3,6800.0,0,8.49,0.08,4.0,617,1,0
22.0,0,3,22500.0,0,3,3000.0,0,10.44,0.13,3.0,576,0,1
25.0,0,4,94457.0,3,3,5950.0,2,7.29,0.06,3.0,690,1,0
24.0,1,0,67002.0,1,3,20000.0,0,11.96,0.3,3.0,667,0,1
27.0,1,4,47864.0,6,3,16000.0,0,12.73,0.33,8.0,677,0,1
24.0,1,4,35635.0,3,0,1450.0,4,11.01,0.04,4.0,709,0,1
35.0,0,0,48727.0,16,3,5100.0,0,13.72,0.1,5.0,666,0,0
32.0,0,4,79158.0,8,0,8000.0,4,11.01,0.1,5.0,639,1,0
34.0,0,1,38222.0,12,3,8000.0,3,14.15,0.21,11.0,678,0,1
36.0,1,3,65929.0,12,0,5000.0,5,12.91,0.08,11.0,657,0,1
24.0,1,4,55934.0,0,3,14400.0,2,11.01,0.26,3.0,609,0,1
25.0,0,3,103118.0,0,3,12000.0,4,11.74,0.12,4.0,667,1,0
33.0,1,4,47018.0,10,2,8000.0,1,15.58,0.17,7.0,641,1,0
24.0,0,1,95865.0,6,3,16000.0,1,12.67,0.17,2.0,544,0,1
21.0,1,3,51397.0,2,3,1000.0,4,15.58,0.02,4.0,649,0,1
24.0,0,0,82741.0,0,3,25000.0,4,14.09,0.3,3.0,688,0,1
33.0,1,3,66275.0,8,0,10000.0,1,15.23,0.15,8.0,638,1,0
28.0,0,1,22184.0,4,3,3000.0,3,7.37,0.14,8.0,574,0,1
25.0,1,3,59504.0,2,0,7000.0,1,11.01,0.12,4.0,581,0,1
31.0,1,0,88814.0,6,3,20000.0,4,14.6,0.23,5.0,652,0,1
29.0,0,4,11409.0,3,3,3000.0,4,7.49,0.26,7.0,651,0,1
33.0,1,4,111671.0,13,0,12000.0,4,5.79,0.11,5.0,690,1,0
26.0,0,1,48929.0,6,3,21000.0,3,6.54,0.43,4.0,601,0,1
27.0,1,0,129303.0,4,0,11500.0,1,8.38,0.09,10.0,583,1,0
30.0,0,0,39511.0,8,3,8400.0,2,13.98,0.21,9.0,668,0,1
24.0,0,0,27735.0,0,3,2200.0,3,11.01,0.08,3.0,588,1,0
38.0,0,3,48157.0,18,3,5000.0,1,17.74,0.1,17.0,635,0,1
38.0,0,0,156842.0,17,0,30000.0,0,9.91,0.19,11.0,619,1,0
30.0,0,4,35885.0,7,3,6000.0,4,15.58,0.17,8.0,578,0,1
48.0,0,0,39842.0,28,3,2000.0,5,17.27,0.05,16.0,652,0,1
35.0,1,0,47810.0,11,3,5000.0,3,9.53,0.1,7.0,683,0,1
25.0,0,0,97432.0,4,3,8800.0,0,7.51,0.09,2.0,646,1,0
32.0,0,0,48586.0,12,3,20000.0,0,13.11,0.41,5.0,717,0,1
33.0,1,3,116216.0,10,3,12000.0,3,15.68,0.1,6.0,624,0,1
30.0,1,1,163158.0,7,0,25000.0,4,15.25,0.15,9.0,693,0,0
27.0,0,3,41448.0,5,3,10000.0,4,15.37,0.24,5.0,646,0,1
29.0,0,1,51429.0,6,3,13750.0,4,11.36,0.27,8.0,555,0,1
29.0,1,1,210965.0,7,0,2500.0,5,7.14,0.01,6.0,670,1,0
26.0,0,2,56325.0,2,3,25000.0,0,11.86,0.44,4.0,690,0,1
29.0,1,0,62071.0,6,3,3705.0,4,12.33,0.06,6.0,642,0,1
29.0,0,0,18891.0,7,2,5000.0,4,7.51,0.26,7.0,644,0,1
26.0,1,4,55192.0,5,3,15000.0,0,7.29,0.27,4.0,475,0,1
28.0,1,0,91421.0,3,0,9800.0,3,11.01,0.11,7.0,670,0,0
24.0,0,3,65678.0,4,3,20000.0,4,17.04,0.3,3.0,602,0,1
35.0,0,1,25055.0,15,3,8500.0,1,15.05,0.34,10.0,672,0,1
22.0,1,3,114684.0,2,3,8000.0,1,12.61,0.07,4.0,666,0,0
26.0,1,3,86284.0,2,0,8500.0,1,6.54,0.1,3.0,609,1,0
32.0,0,1,24215.0,7,3,5000.0,5,9.99,0.21,8.0,562,0,1
22.0,1,3,83056.0,2,0,10000.0,0,15.95,0.12,4.0,553,0,1
28.0,1,1,38249.0,7,3,3600.0,3,14.11,0.09,8.0,639,0,1
24.0,1,0,49329.0,0,3,8000.0,1,9.88,0.16,2.0,682,0,1
23.0,1,0,43768.0,0,0,9000.0,1,7.49,0.21,3.0,544,1,0
25.0,0,3,72003.0,2,3,15000.0,3,9.99,0.21,3.0,553,0,1
22.0,1,0,65947.0,0,0,3500.0,0,6.39,0.05,2.0,554,1,0
28.0,0,4,725550.0,4,0,25000.0,4,9.01,0.03,9.0,604,0,1
33.0,0,0,79018.0,7,3,20000.0,2,13.47,0.25,11.0,594,0,1
27.0,0,3,87408.0,9,3,2500.0,5,14.35,0.03,6.0,604,1,0
26.0,1,1,69267.0,4,3,11500.0,2,7.51,0.17,3.0,717,1,0
33.0,0,0,54930.0,9,3,10000.0,1,11.01,0.18,6.0,608,0,1
23.0,0,3,40901.0,1,3,9000.0,1,11.01,0.22,4.0,656,0,1
28.0,0,3,79132.0,8,3,11000.0,3,16.35,0.14,8.0,625,0,1
21.0,0,3,37068.0,3,3,10000.0,5,11.99,0.27,4.0,606,0,1
22.0,1,1,59788.0,1,0,7834.0,3,15.23,0.13,3.0,585,0,1
27.0,1,1,174023.0,6,0,16000.0,1,16.77,0.09,6.0,730,1,0
42.0,1,2,16684.0,19,3,2500.0,0,11.01,0.15,14.0,634,0,1
24.0,1,0,211203.0,0,0,10000.0,1,5.42,0.05,3.0,623,0,0
24.0,0,1,91150.0,5,3,12000.0,4,12.04,0.13,4.0,658,1,0
45.0,0,0,65917.0,19,3,7000.0,1,11.01,0.11,16.0,671,0,1
23.0,1,4,40459.0,0,3,4800.0,0,14.54,0.12,3.0,715,0,1
29.0,1,3,59802.0,6,3,6000.0,4,13.99,0.1,6.0,660,0,1
30.0,0,1,65653.0,12,0,15250.0,3,14.42,0.23,8.0,634,0,1
22.0,0,1,113829.0,1,3,11800.0,5,13.99,0.1,4.0,609,0,0
26.0,1,1,44136.0,2,0,5000.0,2,12.29,0.11,3.0,634,0,1
24.0,0,3,132836.0,0,2,10000.0,2,13.35,0.08,2.0,618,1,0
24.0,1,3,36986.0,2,3,10000.0,2,14.81,0.27,5.0,541,0,1
29.0,1,1,141838.0,9,0,14400.0,0,12.99,0.1,6.0,654,1,0
22.0,1,3,49834.0,0,0,13750.0,1,10.83,0.28,4.0,563,1,0
24.0,0,1,31322.0,1,0,4000.0,3,16.49,0.13,3.0,592,0,1
36.0,1,3,59626.0,12,0,8000.0,0,15.68,0.13,14.0,505,0,1
27.0,0,1,68809.0,3,3,14000.0,2,13.87,0.2,8.0,656,0,1
34.0,1,2,68531.0,7,0,6072.0,3,13.4,0.09,11.0,545,0,1
31.0,1,4,48797.0,10,0,12650.0,3,11.34,0.26,9.0,693,0,0
25.0,0,3,60969.0,0,3,7200.0,3,7.29,0.12,4.0,615,1,0
26.0,1,4,63756.0,3,3,8400.0,3,13.99,0.13,2.0,699,1,0
35.0,0,4,53614.0,12,0,10000.0,3,11.36,0.19,7.0,681,0,1
22.0,1,3,22534.0,1,3,7000.0,2,10.65,0.31,2.0,541,0,1
41.0,0,0,39880.0,18,3,2000.0,1,10.99,0.05,12.0,667,0,1
25.0,0,1,61463.0,5,3,3000.0,0,14.42,0.05,2.0,618,0,1
23.0,0,1,51147.0,0,0,3500.0,4,9.7,0.07,3.0,696,0,0
41.0,0,0,52290.0,20,3,10000.0,5,15.62,0.19,12.0,691,0,1
27.0,1,4,70148.0,5,0,12206.0,0,9.9,0.17,5.0,676,0,0
23.0,0,3,65804.0,4,3,10000.0,4,14.11,0.15,2.0,601,0,1
23.0,0,3,54969.0,4,3,15000.0,4,12.84,0.27,3.0,652,0,1
23.0,0,0,25179.0,0,3,3200.0,5,16.0,0.13,2.0,588,0,1
26.0,1,3,65559.0,5,0,8500.0,0,13.69,0.13,3.0,600,0,1
26.0,1,3,38315.0,5,3,6400.0,1,7.71,0.17,4.0,644,0,0
22.0,0,1,29932.0,3,3,6000.0,2,12.18,0.2,3.0,597,0,1
26.0,1,1,70484.0,4,3,20000.0,0,10.25,0.28,2.0,590,0,1
34.0,1,0,102685.0,13,0,15000.0,2,15.99,0.15,9.0,593,0,0
29.0,1,3,101673.0,9,0,8000.0,0,14.96,0.08,5.0,645,0,1
23.0,1,3,71925.0,1,0,2000.0,5,5.42,0.03,2.0,655,1,0
26.0,1,0,105198.0,5,0,25000.0,0,13.12,0.24,3.0,634,0,0
32.0,1,1,65712.0,10,0,10000.0,3,7.74,0.15,7.0,608,1,0
29.0,1,0,41786.0,4,3,5000.0,5,10.82,0.12,9.0,618,1,0
24.0,0,3,121115.0,2,0,10000.0,1,12.87,0.08,4.0,626,1,0
24.0,1,1,37458.0,2,3,8000.0,5,14.26,0.21,2.0,575,0,0
23.0,1,1,32589.0,3,3,3800.0,0,7.9,0.12,4.0,670,0,0
48.0,1,3,72593.0,24,3,25232.0,1,10.11,0.35,18.0,593,0,1
25.0,0,4,35649.0,4,3,6250.0,5,15.96,0.18,3.0,657,0,0
28.0,0,1,107235.0,6,3,12000.0,1,16.29,0.11,6.0,666,1,0
27.0,1,2,121866.0,5,0,20000.0,5,11.99,0.16,9.0,699,0,0
26.0,1,0,37201.0,2,3,7000.0,3,10.71,0.19,4.0,674,1,0
28.0,0,3,81247.0,8,3,9000.0,3,16.29,0.11,9.0,562,0,1
27.0,1,3,36681.0,1,3,2400.0,2,16.08,0.07,9.0,623,0,1
30.0,1,4,35382.0,9,3,9000.0,3,10.21,0.25,9.0,641,0,1
22.0,1,3,33286.0,1,0,12000.0,1,11.01,0.36,3.0,636,0,1
27.0,1,3,52467.0,0,3,7500.0,3,11.91,0.14,7.0,603,0,1
28.0,1,1,121048.0,6,0,2000.0,3,11.76,0.02,5.0,664,1,0
24.0,0,0,28052.0,3,3,7000.0,0,10.62,0.25,3.0,649,0,1
25.0,0,0,129155.0,2,2,6000.0,1,15.27,0.05,4.0,593,1,0
24.0,0,0,45479.0,6,3,5500.0,5,15.05,0.12,4.0,696,0,1
25.0,1,1,67364.0,4,3,16807.0,1,11.01,0.25,5.0,629,0,1
24.0,1,1,97038.0,0,3,22000.0,3,11.01,0.23,4.0,653,1,0
26.0,0,3,42121.0,8,3,6400.0,2,17.49,0.15,3.0,553,0,1
34.0,1,1,109066.0,10,0,7000.0,2,5.79,0.06,8.0,686,0,0
23.0,1,1,94830.0,0,3,19000.0,5,8.9,0.2,2.0,642,1,0
33.0,1,1,75473.0,12,3,18500.0,1,12.87,0.25,9.0,652,1,0
22.0,1,0,97253.0,0,3,14387.0,5,10.9,0.15,5.0,710,0,0
24.0,0,1,36591.0,2,3,2000.0,0,7.66,0.05,3.0,684,1,0
28.0,0,1,346815.0,7,0,18000.0,5,20.0,0.05,9.0,622,0,1
23.0,1,0,60034.0,1,3,15000.0,3,15.99,0.25,4.0,639,0,1
32.0,0,0,78896.0,9,0,16800.0,3,9.94,0.21,6.0,590,1,0
41.0,1,4,38175.0,22,3,3700.0,3,16.32,0.1,17.0,632,0,1
25.0,0,0,34701.0,2,3,4000.0,3,12.99,0.12,2.0,579,1,0
30.0,1,3,42126.0,8,3,12000.0,3,14.96,0.28,6.0,663,0,1
29.0,1,1,41649.0,10,3,6000.0,0,15.09,0.14,6.0,666,0,1
27.0,0,1,85170.0,6,0,8000.0,2,14.46,0.09,7.0,720,0,0
23.0,1,1,83749.0,2,0,2500.0,4,9.64,0.03,3.0,469,0,1
22.0,1,0,35829.0,0,3,12000.0,3,6.66,0.33,4.0,489,0,1
28.0,0,0,78102.0,10,1,15000.0,4,9.63,0.19,10.0,655,0,1
25.0,1,1,84310.0,3,2,1500.0,4,7.74,0.02,2.0,699,1,0
22.0,1,1,80452.0,0,0,8700.0,3,6.92,0.11,3.0,588,0,0
28.0,1,1,49563.0,6,3,6000.0,0,11.26,0.12,7.0,614,1,0
25.0,0,0,39779.0,4,3,17500.0,2,15.95,0.44,3.0,594,0,1
25.0,0,1,24257.0,3,2,6000.0,4,7.01,0.25,3.0,557,0,1
26.0,0,3,44135.0,6,0,18000.0,4,10.39,0.41,2.0,667,1,0
28.0,0,1,51434.0,2,3,6400.0,3,5.79,0.12,6.0,650,1,0
23.0,0,3,78997.0,0,3,20000.0,2,11.39,0.25,3.0,577,0,1
46.0,1,0,73266.0,22,3,15000.0,3,13.49,0.2,17.0,609,1,0
26.0,0,0,80365.0,4,2,18000.0,2,13.49,0.22,3.0,596,1,0
26.0,1,0,68258.0,2,0,16000.0,3,11.01,0.23,2.0,461,0,1
24.0,1,1,182130.0,0,3,2424.0,1,7.62,0.01,3.0,661,1,0
28.0,1,4,124825.0,6,0,4642.0,1,9.26,0.04,6.0,646,0,0
24.0,0,3,38601.0,1,3,3528.0,5,7.37,0.09,4.0,562,1,0
25.0,0,0,13092.0,1,3,1783.0,0,7.93,0.14,3.0,579,0,1
29.0,1,0,46300.0,5,3,12000.0,3,13.48,0.26,8.0,649,0,1
23.0,1,1,87363.0,3,0,5975.0,3,11.01,0.07,3.0,689,1,0
25.0,1,4,83730.0,4,3,1025.0,0,8.41,0.01,4.0,589,1,0
24.0,1,0,41910.0,0,3,14000.0,5,14.61,0.33,2.0,610,0,1
25.0,0,0,53712.0,3,3,8000.0,3,12.92,0.15,4.0,545,0,1
30.0,1,0,31643.0,6,3,12000.0,3,14.79,0.38,10.0,663,0,1
25.0,0,0,36013.0,3,3,4000.0,3,11.69,0.11,3.0,565,0,1
24.0,1,3,55686.0,3,0,7200.0,0,6.91,0.13,4.0,560,1,0
28.0,0,0,174884.0,2,0,25000.0,3,11.01,0.14,7.0,630,0,0
31.0,1,0,35213.0,9,3,14688.0,3,15.93,0.42,10.0,609,0,1
29.0,0,4,68169.0,8,0,8000.0,3,11.49,0.12,5.0,674,0,1
29.0,0,0,85798.0,10,3,35000.0,4,8.9,0.41,6.0,650,0,1
